Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-09-14 00:00:00-04:00,48.599998474121094,48.599998474121094,48.540000915527344,48.590999603271484,1200,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,48.70399856567383,48.70399856567383,48.70399856567383,48.70399856567383,100,0.0,0.0,0.0
2023-09-18 00:00:00-04:00,48.60900115966797,48.60900115966797,48.60900115966797,48.60900115966797,100,0.0,0.0,0.0
2023-09-19 00:00:00-04:00,49.00699996948242,49.00699996948242,49.00699996948242,49.00699996948242,100,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,49.540000915527344,49.88999938964844,48.84700012207031,48.84700012207031,2900,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,48.34000015258789,48.34000015258789,48.32500076293945,48.32500076293945,100,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,48.7400016784668,48.7400016784668,48.479000091552734,48.479000091552734,200,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,48.34000015258789,48.36000061035156,48.3390007019043,48.3390007019043,1300,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,47.775001525878906,47.775001525878906,47.775001525878906,47.775001525878906,100,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,47.70899963378906,47.70899963378906,47.70899963378906,47.70899963378906,100,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,48.19300079345703,48.19300079345703,48.19300079345703,48.19300079345703,0,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,48.400001525878906,48.400001525878906,47.83100128173828,47.83100128173828,300,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,47.1609992980957,47.1609992980957,47.1609992980957,47.1609992980957,0,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,46.47999954223633,46.47999954223633,46.441001892089844,46.441001892089844,200,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,46.14400100708008,46.14400100708008,46.14400100708008,46.14400100708008,0,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,46.25,46.5,46.25,46.45000076293945,500,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,47.138999938964844,47.138999938964844,47.138999938964844,47.138999938964844,100,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,47.17599868774414,47.17599868774414,47.17599868774414,47.17599868774414,0,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,47.72999954223633,47.90999984741211,47.72999954223633,47.849998474121094,400,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,48.09000015258789,48.09000015258789,48.0359992980957,48.0359992980957,300,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,47.56999969482422,47.56999969482422,47.56999969482422,47.56999969482422,100,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,47.560001373291016,47.560001373291016,47.356998443603516,47.356998443603516,300,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,47.861000061035156,47.861000061035156,47.861000061035156,47.861000061035156,0,0.0,0.0,0.0
